PlayerName,lengthEs,lengthEN,AreaM,AreaF,LEye,REye,Mouth,MandE,EtoM,LEp,LEMp,Classfication
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31.49,415,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31.553,415,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,30.058,415,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,30.65,415,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,418.541,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,423.275,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,427.496,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,408.19,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,415.478,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,398.223,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,394.33,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,420.601,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,417.782,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,417.857,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,415.81,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,404.543,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,401.902,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,406.54,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,409.645,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,411.314,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,424.257,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,417.955,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,427.74,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,422.782,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,421.042,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,415.363,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,420.008,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,415.382,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,411.428,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,406.912,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,404.721,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,420.21,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,420.588,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,401.606,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,437.765,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,413.092,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,425.888,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,417.78,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,429.655,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,414.82,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,412.902,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,413.562,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,409.142,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,424.382,2
Jeremy Lin,41,536,16562,16641,6,6,99,111,13,31,415,2
Jeremy Lin,53,240,5253,34225,3.934,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.946,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4.151,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4.09,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.791,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.945,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4.239,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4.112,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4.178,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4.082,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.819,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.809,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.92,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.892,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.996,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.982,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4.086,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.903,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.998,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4.002,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.827,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.933,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.902,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4.13,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.934,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.886,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.951,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.945,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.927,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4.095,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4.043,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4.122,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.805,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.927,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.992,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.951,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4.071,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.85,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,3.859,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4.102,4,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.706,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.993,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.097,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.073,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.984,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.882,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.979,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.953,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.065,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.956,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.123,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.949,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.904,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.001,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.862,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.05,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.101,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.02,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.988,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.073,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.13,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.034,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.987,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.036,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.064,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.823,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.904,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.961,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.128,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.028,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.126,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.917,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.99,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.937,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.06,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.819,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4.034,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.913,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.898,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,3.816,15,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.159,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.981,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.877,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.936,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.981,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.698,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.936,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.697,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.804,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.217,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.154,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.04,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.391,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.319,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.418,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.995,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.661,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.297,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.878,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.846,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.945,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.371,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.962,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.639,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.046,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.694,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.606,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.291,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.692,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.809,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.23,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.363,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.983,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.619,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.752,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.146,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.328,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.381,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15.396,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,14.909,23,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.334,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.358,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.459,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.261,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.659,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.502,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.542,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,24.178,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,21.804,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.909,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.245,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.424,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.456,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.348,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.631,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.458,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.953,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.596,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.657,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.06,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,24.2,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.453,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.911,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.047,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.913,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,24.255,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.465,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.864,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.492,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,21.873,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.085,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.926,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.588,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.265,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,21.637,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.944,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.699,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.841,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,22.798,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23.131,60,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60.685,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,59.544,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,58.77,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,61.231,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60.903,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,61.221,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,59.441,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,58.171,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60.367,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,61.126,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,59.478,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,58.555,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,62.016,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,59.247,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,61.966,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60.084,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,59.816,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,61.398,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,57.473,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,58.532,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,61.317,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,58.562,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60.049,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,58.978,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,61.694,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,58.088,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,58.725,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60.362,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,59.528,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,61.428,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,62.058,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,59.877,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,57.425,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,58.897,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,59.457,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,61.233,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,59.747,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,58.925,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,58.869,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,62.738,28,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.747,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.114,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.207,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.252,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.317,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,26.594,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.486,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.704,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.216,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.746,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.931,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,29.911,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,26.871,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.991,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.386,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.103,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.565,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.186,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.366,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.085,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.416,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,29.379,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.934,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.566,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.009,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.325,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.732,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.35,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.543,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.803,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.313,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,26.37,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.209,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.359,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.451,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.292,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,27.661,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28.52,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,26.401,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,26.923,129,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,129.976,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,129.38,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,125.065,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,131.875,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,134.437,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,125.969,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,127.376,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,131.31,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,133.064,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,131.442,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,131.913,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,129.624,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,125.045,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,125.879,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,135.005,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,124.273,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,132.621,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,132.295,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,129.261,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,127.048,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,131.73,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,125.892,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,133.209,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,123.253,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,128.936,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,135.351,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,123.061,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,131.551,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,129.801,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,127.997,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,136.79,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,127.999,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,128.905,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,131.821,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,123.1,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,128.291,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,127.368,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,130.773,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,131.481,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,131.925,2
Jeremy Lin,53,240,5253,34225,4,4,15,23,60,28,129,2
Jeremy Lin,29,108,1081,7921,6.011,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.108,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.936,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.914,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.1,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.985,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.492,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.008,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.92,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.901,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.829,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.868,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.074,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.22,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.884,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.981,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.016,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.027,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.08,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.972,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.722,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.054,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.012,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.079,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.847,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.094,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.928,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.111,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.093,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.971,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.106,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.994,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.177,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.865,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.008,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.906,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,5.768,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.029,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.172,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6.166,7,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6,6.946,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6,6.684,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6,6.999,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6,6.881,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6,7.061,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6,7.14,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6,6.889,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6,7.028,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6,7.157,13,26,102,32,121,2
Jeremy Lin,29,108,1081,7921,6,7.055,13,26,102,32,121,2
